frame ulx uly urx ury lrx lry llx lly
frame00001.jpg	38.000000	323.000000	202.000000	308.000000	216.000000	517.000000	54.000000	540.000000
frame00002.jpg	172.084657	434.097653	210.235356	349.339337	81.696302	409.070112	43.545602	493.828427
frame00003.jpg	169.328761	433.155477	210.815379	349.488175	84.754028	410.273441	43.267410	493.940743
frame00004.jpg	165.333385	430.987291	210.015243	349.534235	88.057262	412.482266	43.375405	493.935322
frame00005.jpg	166.572894	427.472345	206.862048	346.124053	85.905308	415.879995	45.616155	497.228287
frame00006.jpg	169.043811	425.976542	206.104841	344.537066	84.569394	417.439351	47.508363	498.878828
frame00007.jpg	167.253124	428.221487	207.937419	346.390118	86.080477	415.284797	45.396183	497.116166
frame00008.jpg	165.735729	431.210975	210.389960	348.517752	87.425475	412.521769	42.771244	495.214992
frame00009.jpg	166.708968	436.506259	214.264096	352.919938	88.055399	407.017429	40.500272	490.603750
frame00010.jpg	166.595010	433.369710	212.242681	350.316301	87.333063	409.401180	41.685391	492.454589
frame00011.jpg	163.958448	427.280482	207.327655	346.571993	88.463639	416.262455	45.094432	496.970944
frame00012.jpg	165.785797	427.030473	207.425234	345.929992	87.281176	416.067972	45.641739	497.168453
frame00013.jpg	167.173771	428.764387	207.656871	347.084324	85.218792	414.925554	44.735692	496.605616
frame00014.jpg	166.490172	425.679296	205.836097	345.319249	86.051636	418.391681	46.705712	498.751727
frame00015.jpg	169.058804	429.927539	209.137615	347.655815	85.114506	413.377641	45.035695	495.649365
frame00016.jpg	167.080700	432.824155	211.734272	350.225822	87.276056	410.544358	42.622484	493.142691
frame00017.jpg	168.126579	426.106897	206.950731	345.634368	85.759665	416.626007	46.935513	497.098535
frame00018.jpg	167.495241	430.718972	210.752762	348.085582	86.276924	412.163939	43.019404	494.797329
frame00019.jpg	164.996095	436.382464	214.958961	352.995435	89.289952	406.462628	39.327086	489.849656
frame00020.jpg	164.062778	435.775934	214.105862	352.983915	89.939508	408.101550	39.896424	490.893569
frame00021.jpg	166.647222	429.608755	208.365178	347.609039	86.248762	414.672534	44.530806	496.672251
frame00022.jpg	170.079480	428.133918	207.411959	345.974508	83.669766	414.243907	46.337287	496.403317
frame00023.jpg	167.052439	421.653405	201.907441	342.485232	84.837420	422.006524	49.982417	501.174698
frame00024.jpg	171.907255	431.406481	209.127796	347.933650	82.584316	411.962161	45.363775	495.434992
frame00025.jpg	169.109802	424.218026	203.599368	343.800698	83.304897	419.413822	48.815331	499.831150
frame00026.jpg	168.495514	420.828438	200.691735	342.295992	83.414555	422.908348	51.218333	501.440794
frame00027.jpg	168.500238	419.802443	200.754565	341.219920	84.106042	423.346911	51.851715	501.929434
frame00028.jpg	170.787408	425.008666	204.042692	344.283210	82.271629	417.858676	49.016345	498.584132
frame00029.jpg	170.751970	431.487514	208.593398	348.488162	83.214270	413.234120	45.372842	496.233472
frame00030.jpg	170.558095	425.690140	205.282958	344.377278	83.264114	417.275370	48.539251	498.588231
frame00031.jpg	164.965803	434.325447	212.863643	351.196145	89.115093	409.463903	41.217252	492.593206
frame00032.jpg	164.667934	435.948747	213.856668	352.293289	88.666887	406.989101	39.478152	490.644559
frame00033.jpg	164.422219	433.106153	211.708569	350.662694	88.980330	409.570946	41.693980	492.014406
frame00034.jpg	169.780822	433.654565	210.534517	350.240358	84.482757	409.978005	43.729061	493.392211
frame00035.jpg	167.319857	431.130210	209.524998	349.158424	86.680795	412.627573	44.475654	494.599359
frame00036.jpg	165.969314	424.517729	204.088348	344.517814	86.304644	420.235784	48.185610	500.235699
frame00037.jpg	168.498141	431.897970	209.314827	348.587643	84.200621	411.240575	43.383935	494.550901
frame00038.jpg	166.587348	433.875784	211.663265	350.676912	87.122823	409.574257	42.046906	492.773130
frame00039.jpg	171.234732	431.153412	208.779157	347.662557	83.012423	413.756895	45.467998	497.247749
frame00040.jpg	164.971246	425.736451	205.466074	345.168027	87.086942	417.907900	46.592114	498.476324
frame00041.jpg	168.732786	428.189304	206.877779	347.015158	85.407860	416.143372	47.262867	497.317518
frame00042.jpg	170.738706	429.026735	206.248932	347.200577	82.693171	415.023325	47.182945	496.849483
frame00043.jpg	172.075785	431.008865	208.051274	348.488483	82.435431	412.688972	46.459943	495.209353
frame00044.jpg	172.595100	432.329321	209.016873	349.165075	82.046477	411.510984	45.624704	494.675230
frame00045.jpg	170.944274	425.764661	204.071328	344.733646	81.600725	417.839830	48.473671	498.870846
frame00046.jpg	170.077291	420.193483	200.088776	341.525873	82.102078	423.479672	52.090593	502.147282
frame00047.jpg	174.446657	429.640801	206.922565	346.810380	80.069266	413.489511	47.593358	496.319931
frame00048.jpg	166.058824	425.418639	204.744622	345.399399	86.234861	418.770993	47.549063	498.790233
frame00049.jpg	171.033366	425.906528	204.399245	344.623875	81.440245	417.081790	48.074366	498.364444
frame00050.jpg	167.023827	425.007911	204.276933	344.400624	84.659209	418.489176	47.406103	499.096463
frame00051.jpg	166.496120	425.647804	205.480534	345.600191	85.945830	418.307278	46.961416	498.354891
frame00052.jpg	168.247488	430.076124	209.232085	348.500444	85.909361	413.328363	44.924763	494.904043
frame00053.jpg	169.850831	429.041748	208.031824	347.169538	83.948862	414.091066	45.767869	495.963276
frame00054.jpg	169.571404	428.100142	207.299581	346.856203	84.665955	415.673774	46.937777	496.917714
frame00055.jpg	170.823153	424.594673	204.006741	343.795276	82.032768	417.938110	48.849180	498.737508
frame00056.jpg	168.527392	426.293943	206.479016	345.426607	85.066382	415.896575	47.114758	496.763911
frame00057.jpg	164.627031	432.340523	211.602325	350.618165	89.150340	410.217176	42.175046	491.939534
frame00058.jpg	171.500824	426.250622	205.130894	345.672616	82.420132	417.302734	48.790062	497.880740
frame00059.jpg	171.630205	432.290922	209.708408	349.237319	82.615607	410.508434	44.537405	493.562038
frame00060.jpg	166.117240	429.665407	209.620001	348.756355	87.551067	412.459423	44.048306	493.368474
frame00061.jpg	166.614162	423.030120	204.394526	344.011656	86.377857	420.624113	48.597492	499.642577
frame00062.jpg	163.967966	424.963811	205.357095	345.795340	88.060940	418.996798	46.671812	498.165270
frame00063.jpg	171.075315	433.057305	210.328456	350.258020	83.491309	411.549172	44.238167	494.348456
frame00064.jpg	166.412584	429.081623	209.555544	347.993549	87.542772	413.190817	44.399813	494.278891
frame00065.jpg	167.979934	430.128437	209.947611	348.827776	86.358302	411.444634	44.390625	492.745295
frame00066.jpg	168.925037	430.658427	209.918778	348.869667	85.649858	412.370190	44.656117	494.158950
frame00067.jpg	169.131974	434.709346	212.142157	351.641100	85.397260	408.856757	42.387077	491.925002
frame00068.jpg	170.387572	429.621553	208.761690	347.931668	84.215486	412.476126	45.841367	494.166011
frame00069.jpg	168.944686	421.722253	201.083044	342.902952	82.434087	422.218859	50.295730	501.038160
frame00070.jpg	171.133690	421.759498	201.811063	343.168866	82.532675	422.064024	51.855302	500.654656
frame00071.jpg	170.109895	430.654455	208.934390	348.990102	84.524959	413.409759	45.700465	495.074113
frame00072.jpg	168.198258	420.729401	200.900793	342.241050	83.859870	423.262036	51.157335	501.750388
frame00073.jpg	171.474208	423.107516	202.931732	343.781371	82.647916	421.236130	51.190393	500.562275
frame00074.jpg	172.063223	426.582928	205.841378	344.980382	81.752424	415.489858	47.974268	497.092403
frame00075.jpg	168.003174	420.609619	200.907307	342.096489	84.058537	423.409737	51.154405	501.922867
frame00076.jpg	170.470386	421.401231	202.302490	342.324584	83.258972	421.525748	51.426868	500.602395
frame00077.jpg	170.469792	427.813562	206.060828	346.230606	82.049607	416.034142	46.458571	497.617098
frame00078.jpg	172.430806	427.740869	206.477663	345.907532	81.148316	414.696130	47.101459	496.529467
frame00079.jpg	170.768501	428.984555	207.898985	347.033258	83.190619	414.310449	46.060135	496.261746
